intent_BF,intent_BL,intent_DC,intent_FT,intent_OT,intent_PF,intent_RF,intent_SC,intent_TS,change_AP,change_BL,change_CF,change_DA,change_DC,change_DP,change_LG,change_OT,change_TS,change_UI,risk_H,risk_L,risk_M,complexity_H,complexity_L,complexity_M,scope_C,scope_F,scope_L,scope_M,test_H,test_L,test_M,test_N,security_H,security_L,security_M,security_N,intent_confidence,intent_margin,change_confidence,change_margin,risk_confidence,risk_margin,complexity_confidence,complexity_margin,scope_confidence,scope_margin,test_confidence,test_margin,security_confidence,security_margin,buggy
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,53.74084115028381,40.97627103328705,66.81874394416809,42.23749935626984,56.16214871406555,12.423020601272585,89.84506130218506,79.764723777771,98.77188205718994,98.22014570236206,80.17337322235107,65.34278988838196,84.7815752029419,70.94136476516724,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.94843006134032,99.91273880004884,57.31555223464966,17.923185229301453,86.51174902915955,73.24474453926086,98.87548685073853,97.93596863746644,88.68069052696228,80.43209910392761,79.98163104057312,69.81310844421387,77.51123309135437,57.91332721710205,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.68099629878998,7.450208067893982,20.483680069446564,2.406895160675049,44.707491993904114,7.060006260871887,47.487661242485046,0.7362246513366699,59.28918719291687,38.14897537231445,42.36435294151306,4.091349244117737,35.16682088375092,5.437487363815308,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.15855228900909,32.16980993747711,80.89511394500732,69.24107074737549,98.20241928100586,96.66396379470824,99.13924932479858,98.3582854270935,98.16205501556396,97.00124263763428,95.74071168899536,93.62552165985107,86.30426526069641,76.6211986541748,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,77.77027487754822,68.18709969520569,40.1388943195343,23.66592586040497,49.68600273132324,10.990506410598757,50.39166212081909,13.524335622787476,81.55953884124756,71.50943279266357,46.37100100517273,5.448734760284424,38.98800015449524,8.624115586280823,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.169033885002136,4.645112156867981,65.81317782402039,47.01254963874817,54.01782989501953,11.948701739311218,42.094799876213074,5.52220344543457,55.70552349090576,17.419713735580444,99.000483751297,98.33342432975768,39.25021588802338,6.710642576217651,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,87.72528767585754,78.4791111946106,83.40584635734558,68.91208291053772,56.07166886329651,12.403008341789246,93.1709051132202,86.42162680625916,97.78043627738953,95.98952531814577,71.39414548873901,56.429117918014526,54.78888750076294,25.46250820159912,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.452542185783386,5.575820803642273,88.48580121994019,77.91767716407776,66.51243567466736,33.06788504123688,75.41109323501587,50.92869400978088,99.11600947380066,98.54477643966676,81.86536431312561,65.74512124061584,93.1458055973053,88.50834965705872,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.918137550354,81.14855885505676,79.00549173355103,61.37698292732239,93.41511130332948,87.80509829521179,97.47233986854552,95.3188955783844,96.64707779884338,94.44408416748048,90.48787355422974,85.38289666175842,92.95879602432252,89.57276940345764,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,98.99396300315856,98.23813438415527,94.206041097641,90.77458381652832,84.15147662162781,72.76281118392944,87.90496587753296,76.00831985473633,98.891943693161,98.00919890403748,78.34737300872803,69.55704092979431,65.16972780227661,36.25083863735199,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.51848125457764,24.11724328994751,42.586806416511536,20.49306184053421,70.88053226470947,42.13011860847473,94.53918933868408,90.3854250907898,68.67796182632446,38.20230066776276,98.8267719745636,98.02355766296388,63.66251707077026,41.22740626335144,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,94.7070837020874,92.1832263469696,55.104535818099976,23.706918954849243,85.0100576877594,70.23752927780151,94.54092979431152,89.20729756355286,92.87569522857666,89.16019797325134,73.36123585700989,55.93641400337219,59.759730100631714,39.107319712638855,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.96113181114195,99.931538105011,69.79392170906067,44.11817193031311,56.77279829978943,20.11752426624298,49.486470222473145,0.0,99.33398365974426,98.81272912025452,83.81693363189697,68.31235885620117,60.62510013580322,38.32237124443054,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,74.49520230293274,56.80103898048401,79.93841171264648,65.15129208564758,79.74644303321838,59.58338379859924,89.75633978843689,79.68595623970032,97.9720413684845,96.3884711265564,85.74338555335999,74.84233975410461,94.4543719291687,90.79197645187378,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57.29992389678955,41.87785983085632,84.23288464546204,76.27462148666382,64.96735215187073,43.87553930282593,97.36163020133972,95.60603499412537,30.822646617889404,0.0,93.9398229122162,91.27495288848876,46.72698676586151,18.38563680648804,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,53.01263332366944,30.91368079185486,50.461459159851074,5.9293776750564575,87.9477322101593,76.04529857635498,98.17638993263245,96.48717045783997,97.55632877349854,95.87777853012084,75.03975629806519,61.9998037815094,88.90237212181091,78.92780303955078,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,80.39026260375977,70.16978859901428,68.06320548057556,45.966315269470215,95.42131423950195,91.72142744064332,96.63808345794678,93.33131313323976,97.45532274246216,96.26628756523132,78.43432426452637,66.40602946281433,45.15661001205444,2.73590087890625,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.17837142944336,10.84880232810974,32.68450200557709,11.24948263168335,83.03521871566772,72.2281277179718,81.58931732177734,70.88713049888611,50.21602511405945,16.699543595314026,94.51823830604552,92.29538440704346,65.4988944530487,45.67831456661224,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.86275839805603,32.78351426124573,53.64892482757568,11.86710000038147,86.5907073020935,73.31159114837646,96.89819812774658,93.97212862968443,85.49715280532837,76.48581862449646,77.42788195610046,59.03714895248413,56.15291595458984,24.157950282096863,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.40720796585083,5.983680486679077,46.70321941375733,25.81624984741211,49.91358518600464,23.40468168258667,90.81377387046814,86.14889979362488,47.13393747806549,26.861882209777832,68.75573396682739,56.0371994972229,39.36117589473725,7.485523819923401,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.05384111404419,5.3093016147613525,61.69302463531494,28.67112755775452,57.53255486488342,15.440839529037476,94.04342770576476,88.3956789970398,99.53813552856444,99.13134574890135,49.921658635139465,8.535146713256836,81.30245804786682,70.96601128578186,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,92.59923100471497,86.67955994606018,95.02541422843932,92.15589761734007,97.22101092338562,95.744788646698,92.73017644882202,85.57959198951721,98.3494222164154,97.0720887184143,89.3768310546875,82.26605653762817,63.2062554359436,39.95397090911865,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.2192907333374,34.811896085739136,69.98164653778076,59.333133697509766,90.66898226737976,81.69153928756714,88.71284127235413,80.46126365661621,82.22556710243225,72.70726561546326,74.98743534088135,62.50463128089905,94.18811202049255,89.1963243484497,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.8322811126709,86.01834774017334,53.372371196746826,11.805927753448486,53.05108428001404,6.233668327331543,90.4032289981842,80.87480068206787,98.09320569038393,96.6037392616272,63.9995813369751,33.768320083618164,73.87449145317078,55.19609451293945,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,95.63747644424438,93.524569272995,52.02861428260803,28.94105613231659,97.57034182548524,95.41473388671876,99.03870224952698,98.15465211868286,98.07790517807008,96.91808819770812,77.99766063690186,66.76102876663208,43.67508888244629,2.6461392641067505,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,93.8310980796814,88.53750824928284,35.39314568042755,11.816225945949554,53.76620888710022,15.03986120223999,49.421945214271545,19.44602131843567,38.04264962673187,2.3048877716064453,49.20618832111359,27.37107276916504,44.4649875164032,13.42342495918274,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.68315625190735,18.907031416893005,44.95756030082703,5.282652378082275,77.77121067047119,56.83937072753906,85.580313205719,71.60971164703369,97.58514165878296,95.62214016914368,67.43780374526978,39.32554423809052,79.93195652961731,67.28488206863403,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,55.22516965866089,25.665265321731567,74.51322674751282,50.32232403755188,85.80347895622253,76.7598569393158,87.08676099777222,74.5407223701477,97.06668853759766,94.92220878601074,73.49982261657715,52.44176983833313,79.46364879608154,62.8071665763855,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,96.81753516197205,93.89389753341676,56.904029846191406,15.27215540409088,84.59479212760925,73.14613461494446,62.1929407119751,24.47101473808289,98.8504946231842,97.94011116027832,42.93317794799805,0.0,98.46488833427428,97.3004937171936,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.836164593696594,10.360124707221985,71.06150388717651,47.99121022224426,49.23304617404938,0.0,96.61662578582764,94.61141228675842,96.73943519592284,94.79344487190248,58.40666294097901,22.981229424476624,81.99606537818909,70.18341422080994,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.36355185508728,3.8028180599212646,47.62201905250549,10.533952713012695,71.83088660240173,43.70150864124298,75.41596293449402,50.931984186172485,99.30101037025452,99.00410771369934,56.82104825973511,15.249884128570557,88.27347755432129,77.73071527481079,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.12811422348023,30.497664213180546,66.45957231521606,42.010462284088135,63.675594329833984,27.39433646202088,84.32661294937134,68.72775554656982,99.17995929718018,98.57149124145508,66.44036769866943,35.056158900260925,85.32319664955139,71.39456868171692,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,74.28448796272278,62.205153703689575,71.29725217819214,55.81778883934021,50.33612847328186,21.65547013282776,59.79239344596863,35.06118357181549,95.31681537628174,91.25773310661316,42.9945707321167,17.719367146492004,83.98732542991638,76.05226635932922,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,95.3302800655365,90.87162017822266,72.6966142654419,54.02657985687256,49.89154040813446,3.0227750539779663,52.110785245895386,21.951374411582947,78.70362997055054,70.27769684791565,48.57898354530335,24.81081485748291,57.46462345123291,19.92532610893249,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.40092349052429,28.168678283691406,34.00181829929352,10.632731020450592,65.02909064292908,36.67541742324829,46.66929543018341,8.57892632484436,37.88724541664124,11.8477463722229,69.16486024856567,55.54549098014832,42.40238964557648,15.763798356056212,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,98.3903169631958,97.48417139053343,94.34253573417664,92.50314831733704,86.258864402771,73.03063869476318,98.49372506141664,96.99817895889282,97.104150056839,94.74799036979675,82.2408378124237,71.7850923538208,76.606285572052,60.54873466491699,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.84188508987427,8.435869216918945,24.815112352371216,11.532539129257202,41.4631575345993,2.512124180793762,70.0043261051178,49.6319055557251,75.23086667060852,62.75636553764343,34.394797682762146,7.608100771903992,31.50737583637237,1.908937096595764,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,97.70334362983704,96.54795527458192,99.55915212631226,99.2964506149292,69.85293626785278,40.73390066623688,97.95157313346864,96.8634307384491,55.57994842529297,25.830143690109253,40.98113179206848,2.48292088508606,99.5392084121704,99.27656054496764,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.792733788490295,15.57072103023529,32.449036836624146,1.9659876823425293,62.23728060722351,24.48846399784088,97.04565405845642,94.11512613296507,99.32587146759032,98.95627498626708,83.79244208335876,70.11370062828064,89.46218490600586,80.60423135757446,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,54.96000647544861,26.44712924957276,30.1228791475296,10.444828867912292,64.11302089691162,33.82817208766937,57.85443186759949,31.158995628356934,57.00191259384155,39.065465331077576,40.938979387283325,4.810458421707153,45.72162032127381,12.270969152450562,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.55548119544983,21.157240867614743,75.2359390258789,58.44852924346924,55.72685599327088,12.326738238334656,89.59305882453918,79.54099774360657,98.07741045951845,96.58818244934082,56.12910389900208,17.552170157432556,49.54359233379364,8.470511436462402,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,99.73324537277222,99.60893988609314,61.31688356399536,28.49632203578949,92.7901566028595,85.63494682312012,97.1803605556488,94.42356824874878,98.27653765678406,97.0001459121704,84.10629630088806,75.24155974388123,92.306786775589,88.25110793113708,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,99.67895150184631,99.49818253517152,73.42647910118103,49.58839416503906,59.251999855041504,18.52873265743256,91.9112741947174,83.88015627861023,97.75989055633544,96.17974758148192,60.0529670715332,39.299213886260986,50.19671320915222,19.75086629390717,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.219589352607727,1.3462156057357788,46.94623053073883,5.516326427459717,88.3574366569519,77.12404727935791,90.36933183670044,80.84447383880615,98.61198663711548,97.61453866958618,81.59353137016296,70.55104970932007,50.58757662773132,11.189931631088257,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,49.495288729667664,31.28698766231537,91.11222624778748,83.15092921257019,87.49133348464966,75.65066814422607,67.88134574890137,35.81646978855133,98.75586032867432,98.16863536834715,64.79950547218323,32.21626877784729,57.51913785934448,22.63201475143433,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.497004985809326,18.820519745349884,78.0150294303894,69.79230642318726,91.65061712265016,83.64227414131165,92.32033491134644,84.7422182559967,97.79452681541444,96.21382355690002,69.03584003448486,49.2567390203476,65.94202518463135,45.83084583282471,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.87552547454834,5.390515923500061,34.82167422771454,11.625437438488008,74.67139959335327,51.89791321754456,89.32853937149048,79.14832830429077,43.90779435634613,13.73043656349182,34.70591902732849,7.991820573806763,53.02784442901611,18.7904953956604,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,94.42801475524902,91.9115960597992,98.55341911315918,97.2328007221222,73.06908369064331,46.18846774101257,85.04166603088379,70.26364207267761,98.20823073387146,97.08260297775269,68.73985528945923,53.40192317962647,85.73123216629028,74.8317301273346,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,96.87643647193909,95.23542523384094,78.34462523460388,70.21518349647522,92.4228847026825,88.47163915634155,95.7987368106842,93.24578642845154,29.44973111152649,0.2291798591613769,34.29221510887146,0.0,89.06379342079163,85.22629141807556,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.71529245376588,99.45217967033386,99.99866485595705,99.99805092811584,96.1032211780548,92.81474947929382,97.45875000953674,95.16674280166626,92.22403764724731,86.68555617332458,74.35884475708008,56.697070598602295,78.61670255661011,59.94359850883484,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.5807466506958,50.12248754501343,44.71949934959412,17.595753073692322,85.78919172286987,71.78449034690857,94.78764533996582,89.76408243179321,98.28490614891052,97.29076623916626,87.81564831733704,81.45430088043213,84.92820858955383,79.14876937866211,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.58614659309387,42.26740002632141,60.96521019935608,28.33288311958313,85.79463362693787,71.78904414176941,94.25368309020996,88.59331011772156,97.66984581947328,96.23243808746338,71.04914784431458,51.92652940750122,70.49994468688965,47.611963748931885,0
